entry_date,rounded_time,price,lmp_westzn,load_value,wind_generation,online_price_adder,surface_temperature,relative_humidity,surface_dewpoint_temperature,wind_chill_temperature,wind_speed,dam_price
10/30/2019,19:30:00,17.84666667,38.05,1487.61,13401.48667,0,4.8,64.3,-1.45,0.219636429,25.55,-7.01
10/30/2019,19:45:00,17.44666667,37.88,1494.02,13755.49667,0,5.05,62.45,-1.625,0.414105644,26.825,-7.01
10/30/2019,20:00:00,16.48,16.56666667,1500.43,13913.58,0,5.3,60.6,-1.8,0.608574859,28.1,-4.2
10/30/2019,20:15:00,16.87,16.99333333,1510.1925,14240.15333,0,5.425,59.025,-2.05,0.746949401,28.375,-4.2
10/30/2019,20:30:00,18.93,19.16,1519.955,14351.14333,0,5.55,57.45,-2.3,0.885323942,28.65,-4.2
10/30/2019,20:45:00,17.86333333,18.07,1529.7175,14962.39667,0,5.675,55.875,-2.55,1.023698484,28.925,-4.2
10/30/2019,21:00:00,16.54333333,16.69666667,1539.48,15547.45667,0,5.8,54.3,-2.8,1.162073026,29.2,-1.82
10/30/2019,21:15:00,17.09333333,17.27,1539.13,15831.49667,0,5.8,53.325,-3.05,1.243123834,28.3,-1.82
10/30/2019,21:30:00,21.21,20.69666667,1538.78,16149.59333,0,5.8,52.35,-3.3,1.324174642,27.4,-1.82
10/30/2019,21:45:00,16.51,16.66666667,1538.43,16333.90667,0,5.8,51.375,-3.55,1.40522545,26.5,-1.82
10/30/2019,22:00:00,17.36333333,36.45666667,1538.08,16394.98667,0,5.8,50.4,-3.8,1.486276258,25.6,-4.34
10/30/2019,22:15:00,19.33333333,19.17666667,1538.7075,16404.23,0,5.625,50.4,-3.95,1.260940312,25.6,-4.34
10/30/2019,22:30:00,17.91,18.05333333,1539.335,16477.4,0,5.45,50.4,-4.1,1.035604366,25.6,-4.34
10/30/2019,22:45:00,18.59333333,18.80333333,1539.9625,16691.2,0,5.275,50.4,-4.25,0.81026842,25.6,-4.34
10/30/2019,23:00:00,19.46,19.68,1540.59,16719.14,0,5.1,50.4,-4.4,0.584932474,25.6,16.37
10/30/2019,23:15:00,20.96666667,20.77666667,1556.1525,16686.42667,0,4.6,51.5,-4.55,0.199977281,23.525,16.37
10/30/2019,23:30:00,25.54333333,24.44333333,1571.715,16763.12,0,4.1,52.6,-4.7,-0.184977913,21.45,16.37
10/30/2019,23:45:00,27.98,26.69666667,1587.2775,16763.95333,0,3.6,53.7,-4.85,-0.569933106,19.375,16.37
10/31/2019,0:00:00,29.28333333,27.85,1602.84,16846.51667,0,3.1,54.8,-5,-0.954888299,17.3,-34.91
10/31/2019,0:15:00,27.77,26.47333333,1610.64,16557.46333,0,2.575,57.025,-5.025,-1.374366204,16.025,-34.91
10/31/2019,0:30:00,27.13,27.46666667,1618.44,16510.52667,0,2.05,59.25,-5.05,-1.79384411,14.75,-34.91
10/31/2019,0:45:00,43.98333333,53.88666667,1626.24,16518.72,0,1.525,61.475,-5.075,-2.213322015,13.475,-34.91
10/31/2019,1:00:00,30.88666667,35.24,1634.04,16038.26667,0,1,63.7,-5.1,-2.63279992,12.2,3.48
10/31/2019,1:15:00,44.39333333,53.59,1638.745,15571.21,0,0.65,64.775,-5.225,-3.101327113,12.4,3.48
10/31/2019,1:30:00,95.16333333,124.0066667,1643.45,15400.46667,0,0.3,65.85,-5.35,-3.569854307,12.6,3.48
10/31/2019,1:45:00,93.97333333,123.2966667,1648.155,15312.38667,0,-0.05,66.925,-5.475,-4.0383815,12.8,3.48
10/31/2019,2:00:00,93.66666667,123.1933333,1652.86,15333.53,0,-0.4,68,-5.6,-4.506908694,13,-72.02
10/31/2019,2:15:00,93.32666667,122.46,1650.6475,15181.45,0,-0.55,68.175,-5.675,-4.585300245,12.55,-72.02
10/31/2019,2:30:00,-83.76,146.3233333,1648.435,14962.67333,0,-0.7,68.35,-5.75,-4.663691796,12.1,-72.02
10/31/2019,2:45:00,-259.6933333,170.82,1646.2225,14780.52333,0.00072,-0.85,68.525,-5.825,-4.742083347,11.65,-72.02
10/31/2019,3:00:00,-263.1333333,167.7066667,1644.01,14837.67,0,-1,68.7,-5.9,-4.820474899,11.2,-75.06
10/31/2019,3:15:00,91.79,121.5333333,1623.635,14787.05333,0,-1.25,69.85,-5.95,-4.998028867,10.75,-75.06
10/31/2019,3:30:00,91.72333333,121.0166667,1603.26,14835.30667,0,-1.5,71,-6,-5.175582835,10.3,-75.06
10/31/2019,3:45:00,580.3033333,146.6033333,1582.885,14798.64333,0,-1.75,72.15,-6.05,-5.353136803,9.85,-75.06
10/31/2019,4:00:00,91.65666667,120.9,1562.51,14823.56,0,-2,73.3,-6.1,-5.530690771,9.4,-44.33
10/31/2019,4:15:00,91.89333333,121.4666667,1537.2475,14663.19,0,-2.275,73.95,-6.275,-5.909762817,9.575,-44.33
10/31/2019,4:30:00,91.92333333,121.4766667,1511.985,14307.55,0,-2.55,74.6,-6.45,-6.288834862,9.75,-44.33
10/31/2019,4:45:00,91.95666667,121.6066667,1486.7225,13765.89333,0,-2.825,75.25,-6.625,-6.667906907,9.925,-44.33
10/31/2019,5:00:00,92.41333333,122.3166667,1461.46,13419.16333,0,-3.1,75.9,-6.8,-7.046978953,10.1,-32.3
10/31/2019,5:15:00,92.59666667,123.04,1454.045,13075.30333,0,-3.425,76.675,-6.95,-7.112334949,9.2,-32.3
10/31/2019,5:30:00,89.63,118.93,1446.63,12810.18333,0,-3.75,77.45,-7.1,-7.177690945,8.3,-32.3
10/31/2019,5:45:00,93.32,123.78,1439.215,12522.07667,0,-4.075,78.225,-7.25,-7.243046941,7.4,-32.3
10/31/2019,6:00:00,93.81,123.7333333,1431.8,12272.41,0,-4.4,79,-7.4,-7.308402937,6.5,-41.35
10/31/2019,6:15:00,93.26666667,124.3166667,1438.25,12215.15667,0,-4.625,79.6,-7.525,-7.749844473,6.95,-41.35
10/31/2019,6:30:00,93.22333333,123.8366667,1444.7,12337.73667,0,-4.85,80.2,-7.65,-8.191286009,7.4,-41.35
10/31/2019,6:45:00,92.15333333,122.8,1451.15,12419.96,0,-5.075,80.8,-7.775,-8.632727546,7.85,-41.35
10/31/2019,7:00:00,92.09333333,122.89,1457.6,12564.98333,0,-5.3,81.4,-7.9,-9.074169082,8.3,-92.51
10/31/2019,7:15:00,92.03666667,122.4033333,1464.3375,12710.10667,0,-5.225,80.6,-8,-9.104102858,8.65,-92.51
10/31/2019,7:30:00,91.84666667,121.9266667,1471.075,12771.18,0,-5.15,79.8,-8.1,-9.134036635,9,-92.51
10/31/2019,7:45:00,92.35333333,122.24,1477.8125,12778.94667,0,-5.075,79,-8.2,-9.163970412,9.35,-92.51
10/31/2019,8:00:00,92.37666667,122.24,1484.55,12667.88667,0,-5,78.2,-8.3,-9.193904189,9.7,-149.01
10/31/2019,8:15:00,92.30666667,122.1633333,1492.175,12561.73667,0,-5.125,77.825,-8.475,-9.318450432,9.625,-149.01
10/31/2019,8:30:00,91.85,122.2,1499.8,12627.36333,0,-5.25,77.45,-8.65,-9.442996675,9.55,-149.01
10/31/2019,8:45:00,91.74,121.8533333,1507.425,12708.85667,0,-5.375,77.075,-8.825,-9.567542918,9.475,-149.01
10/31/2019,9:00:00,91.97,122.6133333,1515.05,12685.08,0,-5.5,76.7,-9,-9.692089161,9.4,-179.67
10/31/2019,9:15:00,92.05333333,122.8766667,1533.5975,12509.93,0,-5.525,76.4,-9.1,-9.625942857,9.125,-179.67
10/31/2019,9:30:00,92.13,122.5933333,1552.145,12299.39667,0,-5.55,76.1,-9.2,-9.559796552,8.85,-179.67
10/31/2019,9:45:00,91.97333333,122.5333333,1570.6925,12171.90333,0,-5.575,75.8,-9.3,-9.493650247,8.575,-179.67
10/31/2019,10:00:00,-86.12333333,145.84,1589.24,11837.91333,0,-5.6,75.5,-9.4,-9.427503943,8.3,-225.3
10/31/2019,10:15:00,-441.8366667,190.4833333,1608.2425,11498.82667,0,-5.725,75.9,-9.425,-9.465952669,8.025,-225.3
10/31/2019,10:30:00,-442.15,189.5366667,1627.245,11235.11667,0,-5.85,76.3,-9.45,-9.504401396,7.75,-225.3
10/31/2019,10:45:00,-443.2566667,186.8366667,1646.2475,11106.71667,0,-5.975,76.7,-9.475,-9.542850123,7.475,-225.3
10/31/2019,11:00:00,-442.9566667,183.2866667,1665.25,10971.94,0,-6.1,77.1,-9.5,-9.58129885,7.2,-323.86
10/31/2019,11:15:00,-440.4433333,183.9666667,1701.6825,10579.31667,0,-6.05,75.975,-9.6,-9.480244927,7.1,-323.86
10/31/2019,11:30:00,-436.6466667,199.6433333,1738.115,10296.93,0,-6,74.85,-9.7,-9.379191004,7,-323.86
10/31/2019,11:45:00,-433.7966667,208.5133333,1774.5475,10068.76,0,-5.95,73.725,-9.8,-9.278137081,6.9,-323.86
10/31/2019,12:00:00,-432.8733333,208.7433333,1810.98,9950.946667,0,-5.9,72.6,-9.9,-9.177083158,6.8,-308.81
10/31/2019,12:15:00,-431.22,211.3533333,1820.865,9627.82,0,-5.925,72.95,-9.9,-9.1724912,6.725,-308.81
10/31/2019,12:30:00,-432.46,212.0633333,1830.75,9396.156667,0,-5.95,73.3,-9.9,-9.167899241,6.65,-308.81
10/31/2019,12:45:00,-76.91,170.02,1840.635,9067.873333,0,-5.975,73.65,-9.9,-9.163307282,6.575,-308.81
10/31/2019,13:00:00,107.9133333,154,1850.52,8721.803333,0,-6,74,-9.9,-9.158715324,6.5,-356.39
10/31/2019,13:15:00,106.7233333,153.23,1837.56,8525.163333,0,-5.5,72.925,-9.575,-8.612154746,6.575,-356.39
10/31/2019,13:30:00,56.34333333,85.54666667,1824.6,8401.65,0,-5,71.85,-9.25,-8.065594168,6.65,-356.39
10/31/2019,13:45:00,30.56,44.21666667,1811.64,7927.473333,0,-4.5,70.775,-8.925,-7.519033591,6.725,-356.39
10/31/2019,14:00:00,30.06333333,51.22,1798.68,7673.59,0,-4,69.7,-8.6,-6.972473013,6.8,-255.39
10/31/2019,14:15:00,31.24666667,52.34666667,1757.525,7230.136667,0,-3.225,68.775,-8.05,-6.255968511,7.35,-255.39
10/31/2019,14:30:00,30.57333333,51.3,1716.37,6758.286667,0,-2.45,67.85,-7.5,-5.53946401,7.9,-255.39
10/31/2019,14:45:00,27.57666667,27.27666667,1675.215,6070.733333,0,-1.675,66.925,-6.95,-4.822959508,8.45,-255.39
10/31/2019,15:00:00,27.4,26.96,1634.06,5582.963333,0,-0.9,66,-6.4,-4.106455006,9,-156.86
10/31/2019,15:15:00,30.44666667,43.83333333,1594.855,5296.443333,0,-0.15,63.15,-6.325,-3.328507887,9.45,-156.86
10/31/2019,15:30:00,29.98,50.32333333,1555.65,5043.103333,0,0.6,60.3,-6.25,-2.550560767,9.9,-156.86
10/31/2019,15:45:00,28.63333333,39.54666667,1516.445,4760.413333,0,1.35,57.45,-6.175,-1.772613648,10.35,-156.86
10/31/2019,16:00:00,26.98,26.56,1477.24,4503.876667,0,2.1,54.6,-6.1,-0.994666529,10.8,-55.35
10/31/2019,16:15:00,27.13333333,26.70666667,1464.1025,4372.476667,0,2.725,53.05,-5.9,-0.391652836,11.6,-55.35
10/31/2019,16:30:00,26.14,25.72666667,1450.965,4218.7,0,3.35,51.5,-5.7,0.211360857,12.4,-55.35
10/31/2019,16:45:00,25.27666667,24.88333333,1437.8275,4109.476667,0,3.975,49.95,-5.5,0.81437455,13.2,-55.35
10/31/2019,17:00:00,24.25,23.87666667,1424.69,3987.955,0,4.6,48.4,-5.3,1.417388243,14,-62.01
10/31/2019,17:15:00,23.67666667,23.31333333,1402.11,3836.23,0,5.075,46.15,-5.575,2.039412339,13.75,-62.01
10/31/2019,17:30:00,22.62,22.27666667,1379.53,3709.5,0,5.55,43.9,-5.85,2.661436435,13.5,-62.01
10/31/2019,17:45:00,21.15333333,20.84333333,1356.95,3624.94,0,6.025,41.65,-6.125,3.283460532,13.25,-62.01
10/31/2019,18:00:00,20.79,20.48666667,1334.37,3490.94,0,6.5,39.4,-6.4,3.905484628,13,-40.27
10/31/2019,18:15:00,19.69,19.41,1311.4325,3375.023333,0,6.9,37.9,-6.55,4.342432803,13.35,-40.27
10/31/2019,18:30:00,19.65,19.36333333,1288.495,3278.34,0,7.3,36.4,-6.7,4.779380978,13.7,-40.27
10/31/2019,18:45:00,19.34333333,19.06333333,1265.5575,3260.71,0,7.7,34.9,-6.85,5.216329152,14.05,-40.27
10/31/2019,19:00:00,19.3,19.02666667,1242.62,3150.556667,0,8.1,33.4,-7,5.653277327,14.4,-28.01
10/31/2019,19:15:00,19.05,18.77666667,1223.7775,3036.383333,0,8.525,32.05,-7.225,6.188516591,14.3,-28.01
10/31/2019,19:30:00,18.89,18.62666667,1204.935,2992.21,0,8.95,30.7,-7.45,6.723755854,14.2,-28.01
10/31/2019,19:45:00,18.74,18.48,1186.0925,2943,0,9.375,29.35,-7.675,7.258995118,14.1,-28.01
10/31/2019,20:00:00,18.52666667,18.28,1167.25,2876.28,0,9.8,28,-7.9,7.794234381,14,-29.98
10/31/2019,20:15:00,18.58,18.32666667,1155.8525,2766.37,0,10.075,26.775,-8.275,8.140770767,13.925,-29.98
10/31/2019,20:30:00,18.46333333,18.2,1144.455,2676.353333,0,10.35,25.55,-8.65,8.487307154,13.85,-29.98
10/31/2019,20:45:00,18.29333333,18.03666667,1133.0575,2677.75,0,10.625,24.325,-9.025,8.83384354,13.775,-29.98
10/31/2019,21:00:00,18.30666667,18.04666667,1121.66,2707.183333,0,10.9,23.1,-9.4,9.180379926,13.7,-23.16
10/31/2019,21:15:00,17.84333333,17.59666667,1126.9475,2699.153333,0,11.075,22.35,-9.65,9.465683829,13.15,-23.16
10/31/2019,21:30:00,17.69666667,17.45,1132.235,2802.193333,0,11.25,21.6,-9.9,9.750987731,12.6,-23.16
10/31/2019,21:45:00,17.69333333,17.44,1137.5225,2827.11,0,11.425,20.85,-10.15,10.03629163,12.05,-23.16
10/31/2019,22:00:00,17.58333333,17.34,1142.81,2917.07,0,11.6,20.1,-10.4,10.32159554,11.5,-15.13
10/31/2019,22:15:00,17.25666667,17.02333333,1171.9175,3026.053333,0,11.425,20.175,-10.525,10.1518321,11.225,-15.13
10/31/2019,22:30:00,17.24666667,17.01333333,1201.025,3077.073333,0,11.25,20.25,-10.65,9.982068667,10.95,-15.13
10/31/2019,22:45:00,17.44333333,17.2,1230.1325,3082.01,0,11.075,20.325,-10.775,9.812305232,10.675,-15.13
10/31/2019,23:00:00,17.62666667,17.62333333,1259.24,3027.553333,0,10.9,20.4,-10.9,9.642541798,10.4,-49.14
10/31/2019,23:15:00,18.08666667,18.08666667,1317.3275,3019.62,0,10.3,21.525,-10.775,8.970282448,10.15,-49.14
10/31/2019,23:30:00,18.63,18.62666667,1375.415,2997.57,0,9.7,22.65,-10.65,8.298023098,9.9,-49.14
10/31/2019,23:45:00,18.76333333,18.76333333,1433.5025,3149.713333,0,9.1,23.775,-10.525,7.625763748,9.65,-49.14
11/1/2019,0:00:00,18.78,18.77666667,1491.59,3453.633333,0,8.5,24.9,-10.4,6.953504399,9.4,-122.01
11/1/2019,0:15:00,18.71333333,18.71333333,1531.0025,3931.353333,0,7.775,26.35,-10.4,6.038116066,9.65,-122.01
11/1/2019,0:30:00,18.42666667,18.72333333,1570.415,4500.436667,0,7.05,27.8,-10.4,5.122727734,9.9,-122.01
11/1/2019,0:45:00,17.87666667,19.91666667,1609.8275,4979.446667,0,6.325,29.25,-10.4,4.207339402,10.15,-122.01
11/1/2019,1:00:00,17.72,20.56,1649.24,5294.47,0,5.6,30.7,-10.4,3.29195107,10.4,-327.63
11/1/2019,1:15:00,17.85333333,21.06,1656.5775,5624.586667,0,5.2,31.95,-10.275,2.754965456,10.675,-327.63
11/1/2019,1:30:00,17.81333333,21.41,1663.915,5962.863333,0,4.8,33.2,-10.15,2.217979842,10.95,-327.63
11/1/2019,1:45:00,16.13333333,30.73666667,1671.2525,6258.806667,0,4.4,34.45,-10.025,1.680994229,11.225,-327.63
11/1/2019,2:00:00,15.81666667,32.69,1678.59,6535.043333,0,4,35.7,-9.9,1.144008615,11.5,-316.47
11/1/2019,2:15:00,14.19,41.73,1711.885,6894.226667,0,3.825,36.1,-9.9,0.992015046,11.225,-316.47
11/1/2019,2:30:00,8.656666667,34.42333333,1745.18,7448.223333,0,3.65,36.5,-9.9,0.840021477,10.95,-316.47
11/1/2019,2:45:00,8.1,36.27333333,1778.475,7889.7,0,3.475,36.9,-9.9,0.688027908,10.675,-316.47
11/1/2019,3:00:00,14.12666667,38.06333333,1811.77,8349.106667,0,3.3,37.3,-9.9,0.536034338,10.4,-247.87
11/1/2019,3:15:00,15.90666667,27.52333333,1818.5775,8752.433333,0,3.125,37.625,-9.95,0.265375878,10.675,-247.87
11/1/2019,3:30:00,15.89333333,20.36666667,1825.385,9174.84,0,2.95,37.95,-10,-0.005282582,10.95,-247.87
11/1/2019,3:45:00,8.9,15.88666667,1832.1925,9600.71,0,2.775,38.275,-10.05,-0.275941042,11.225,-247.87
11/1/2019,4:00:00,9.71,15.34,1839,9938.87,0,2.6,38.6,-10.1,-0.546599502,11.5,-77.07
11/1/2019,4:15:00,9.383333333,14.73666667,1826.765,10177.42,0,2.65,38.6,-10.05,-0.507018347,11.6,-77.07
11/1/2019,4:30:00,8.92,14.36,1814.53,10491.31,0,2.7,38.6,-10,-0.467437193,11.7,-77.07
11/1/2019,4:45:00,8.37,18.39666667,1802.295,10963.29,0,2.75,38.6,-9.95,-0.427856038,11.8,-77.07
11/1/2019,5:00:00,8.906666667,12.2,1790.06,11254.02667,0,2.8,38.6,-9.9,-0.388274883,11.9,-48.2
11/1/2019,5:15:00,8.683333333,15.62666667,1776.0475,11472.95333,0,2.7,38.55,-10.025,-0.509354105,11.9,-48.2
11/1/2019,5:30:00,8.66,10.97,1762.035,11842.67333,0,2.6,38.5,-10.15,-0.630433327,11.9,-48.2
11/1/2019,5:45:00,7.763333333,8.466666667,1748.0225,12198.79667,0,2.5,38.45,-10.275,-0.751512548,11.9,-48.2
11/1/2019,6:00:00,6.466666667,7.33,1734.01,12665.98,0,2.4,38.4,-10.4,-0.87259177,11.9,-11.35
11/1/2019,6:15:00,5.22,6.29,1732.0975,13034.14,0,2.3,38.75,-10.375,-1.049658538,12.175,-11.35
11/1/2019,6:30:00,3.18,4.323333333,1730.185,13381.56333,0,2.2,39.1,-10.35,-1.226725306,12.45,-11.35
11/1/2019,6:45:00,3.696666667,4.69,1728.2725,13568.45,0,2.1,39.45,-10.325,-1.403792074,12.725,-11.35
11/1/2019,7:00:00,3.763333333,4.706666667,1726.36,13754.66333,0,2,39.8,-10.3,-1.580858842,13,-9.09
11/1/2019,7:15:00,3.226666667,4.233333333,1731.51,14033.31667,0,1.9,39.95,-10.325,-1.645950518,12.725,-9.09
11/1/2019,7:30:00,2.393333333,3.463333333,1736.66,14149.53333,0,1.8,40.1,-10.35,-1.711042193,12.45,-9.09
11/1/2019,7:45:00,3.453333333,4.476666667,1741.81,14216.20333,0,1.7,40.25,-10.375,-1.776133869,12.175,-9.09
11/1/2019,8:00:00,3.98,4.923333333,1746.96,14310.47667,0,1.6,40.4,-10.4,-1.841225544,11.9,-18.71
11/1/2019,8:15:00,5.276666667,6.03,1750.2725,14310.03,0,1.6,40.25,-10.45,-1.877872794,12.075,-18.71
11/1/2019,8:30:00,4.483333333,5.303333333,1753.585,14383.01667,0,1.6,40.1,-10.5,-1.914520045,12.25,-18.71
11/1/2019,8:45:00,4.273333333,5.143333333,1756.8975,14469.95,0,1.6,39.95,-10.55,-1.951167295,12.425,-18.71
11/1/2019,9:00:00,6.786666667,7.95,1760.21,14586.4,0,1.6,39.8,-10.6,-1.987814546,12.6,-17.55
11/1/2019,9:15:00,6.98,8.19,1764.1075,14581.52,0,1.4,40.325,-10.65,-1.985370919,11.6,-17.55
11/1/2019,9:30:00,6.583333333,7.826666667,1768.005,14475.08333,0,1.2,40.85,-10.7,-1.982927293,10.6,-17.55
11/1/2019,9:45:00,6.646666667,7.923333333,1771.9025,14511.75333,0,1,41.375,-10.75,-1.980483666,9.6,-17.55
11/1/2019,10:00:00,7.056666667,8.27,1775.8,14495.03333,0,0.8,41.9,-10.8,-1.97804004,8.6,-30.52
11/1/2019,10:15:00,8.003333333,9.24,1788.305,14294.14667,0,0.75,41.95,-10.825,-2.014842567,8.525,-30.52
11/1/2019,10:30:00,7.956666667,9.18,1800.81,14344.25,0,0.7,42,-10.85,-2.051645095,8.45,-30.52
11/1/2019,10:45:00,7.823333333,8.7,1813.315,14540.5,0,0.65,42.05,-10.875,-2.088447623,8.375,-30.52
11/1/2019,11:00:00,8.043333333,8.95,1825.82,14626.92667,0,0.6,42.1,-10.9,-2.12525015,8.3,-56.31
11/1/2019,11:15:00,7.253333333,8.313333333,1856.505,14738.02333,0,0.425,42.675,-10.875,-2.205742765,7.925,-56.31
11/1/2019,11:30:00,6.636666667,11.64333333,1887.19,14820.02,0,0.25,43.25,-10.85,-2.28623538,7.55,-56.31
11/1/2019,11:45:00,8.156666667,10.98,1917.875,14889.85667,0,0.075,43.825,-10.825,-2.366727994,7.175,-56.31
11/1/2019,12:00:00,7.17,12.47333333,1948.56,14896.16667,0,-0.1,44.4,-10.8,-2.447220609,6.8,-69.19
11/1/2019,12:15:00,7.723333333,12.9,1957.9125,14831.20667,0,-0.1,44.525,-10.75,-2.516820529,7,-69.19
11/1/2019,12:30:00,9.263333333,10.63,1967.265,14893.39333,0,-0.1,44.65,-10.7,-2.586420449,7.2,-69.19
11/1/2019,12:45:00,8.946666667,9.816666667,1976.6175,14957.12333,0,-0.1,44.775,-10.65,-2.656020369,7.4,-69.19
11/1/2019,13:00:00,8.736666667,9.49,1985.97,14945.17,0,-0.1,44.9,-10.6,-2.725620288,7.6,-133.82
11/1/2019,13:15:00,9.78,9.86,1959.99,14838.88667,0,0.625,43.275,-10.425,-1.846810982,7.5,-133.82
11/1/2019,13:30:00,9.19,9.22,1934.01,14730.91667,0,1.35,41.65,-10.25,-0.968001677,7.4,-133.82
11/1/2019,13:45:00,9.226666667,9.233333333,1908.03,14494.57667,0,2.075,40.025,-10.075,-0.089192371,7.3,-133.82
11/1/2019,14:00:00,9.016666667,9.163333333,1882.05,14241.72333,0,2.8,38.4,-9.9,0.789616935,7.2,-100.97
11/1/2019,14:15:00,9.026666667,9.196666667,1815.415,13776.55667,0,4,35.925,-9.8,1.965034359,8.275,-100.97
11/1/2019,14:30:00,9.203333333,9.453333333,1748.78,12952.07333,0,5.2,33.45,-9.7,3.140451783,9.35,-100.97
11/1/2019,14:45:00,9.333333333,9.506666667,1682.145,12181.12667,0,6.4,30.975,-9.6,4.315869207,10.425,-100.97
11/1/2019,15:00:00,9.606666667,9.793333333,1615.51,11544.30333,0,7.6,28.5,-9.5,5.491286631,11.5,6.98
11/1/2019,15:15:00,10.48333333,10.67,1564.115,11049.99,0,8.525,27.25,-9.35,6.584111845,11.675,6.98
11/1/2019,15:30:00,10.67666667,10.76666667,1512.72,10745.50333,0,9.45,26,-9.2,7.67693706,11.85,6.98
11/1/2019,15:45:00,10.65333333,10.78,1461.325,10523.13,0,10.375,24.75,-9.05,8.769762274,12.025,6.98
11/1/2019,16:00:00,10.54666667,10.64,1409.93,10367.63,0,11.3,23.5,-8.9,9.862587489,12.2,-3.14
11/1/2019,16:15:00,9.753333333,9.93,1397.04,10507.75333,0,12.175,22.45,-8.775,10.90312571,12.4,-3.14
11/1/2019,16:30:00,9.143333333,9.28,1384.15,10560.25667,0,13.05,21.4,-8.65,11.94366393,12.6,-3.14
11/1/2019,16:45:00,7.83,7.96,1371.26,10857.4,0,13.925,20.35,-8.525,12.98420214,12.8,-3.14
11/1/2019,17:00:00,7.826666667,7.833333333,1358.37,10884.96,0,14.8,19.3,-8.4,14.02474036,13,6.96
11/1/2019,17:15:00,8.626666667,8.67,1348.66,10587.87667,0,15.575,18.425,-8.4,14.90538548,13.9,6.96
11/1/2019,17:30:00,8.973333333,9.07,1338.95,10362.36333,0,16.35,17.55,-8.4,15.78603061,14.8,6.96
11/1/2019,17:45:00,9.163333333,9.246666667,1329.24,10079.61,0,17.125,16.675,-8.4,16.66667573,15.7,6.96
11/1/2019,18:00:00,10.04333333,10.16333333,1319.53,9788.68,0,17.9,15.8,-8.4,17.54732085,16.6,12.3
11/1/2019,18:15:00,10.36,10.25333333,1295.2125,9537.173333,0,18.525,15.275,-8.375,18.30285637,17.05,12.3
11/1/2019,18:30:00,9.57,9.786666667,1270.895,9555.396667,0,19.15,14.75,-8.35,19.05839189,17.5,12.3
11/1/2019,18:45:00,10.11333333,10.60333333,1246.5775,9204.003333,0,19.775,14.225,-8.325,19.81392742,17.95,12.3
11/1/2019,19:00:00,11.50333333,11.86666667,1222.26,8668.45,0,20.4,13.7,-8.3,20.56946294,18.4,10.86
11/1/2019,19:15:00,14.16333333,14.24666667,1207.435,8179.963333,0,20.75,13.3,-8.425,21.01583297,18.2,10.86
11/1/2019,19:30:00,16.36333333,16.22,1192.61,7731.86,0,21.1,12.9,-8.55,21.462203,18,10.86
11/1/2019,19:45:00,17.61666667,17.35666667,1177.785,7308.326667,0,21.45,12.5,-8.675,21.90857303,17.8,10.86
11/1/2019,20:00:00,17.77333333,17.50666667,1162.96,6912.463333,0,21.8,12.1,-8.8,22.35494307,17.6,9.03
11/1/2019,20:15:00,18.12333333,17.84333333,1165.575,6423.69,0,22.125,11.75,-8.95,22.74930675,17.975,9.03
11/1/2019,20:30:00,18.48666667,18.20666667,1168.19,5888.553333,0,22.45,11.4,-9.1,23.14367044,18.35,9.03
11/1/2019,20:45:00,18.3,18.02,1170.805,5589.546667,0,22.775,11.05,-9.25,23.53803412,18.725,9.03
11/1/2019,21:00:00,18.43333333,18.15,1173.42,5328.923333,0,23.1,10.7,-9.4,23.93239781,19.1,10.58
11/1/2019,21:15:00,18.37666667,18.09666667,1169.1325,5067.206667,0,23.225,10.45,-9.625,24.1286491,17.825,10.58
11/1/2019,21:30:00,18.49,18.20333333,1164.845,4806.516667,0,23.35,10.2,-9.85,24.32490039,16.55,10.58
11/1/2019,21:45:00,18.33666667,18.04666667,1160.5575,4819.173333,0,23.475,9.95,-10.075,24.52115169,15.275,10.58
11/1/2019,22:00:00,18.27666667,17.98666667,1156.27,4923.98,0,23.6,9.7,-10.3,24.71740298,14,11.32
11/1/2019,22:15:00,18.38,18.09666667,1181.365,4750.163333,0,23.6,9.625,-10.35,24.74432158,13.3,11.32
11/1/2019,22:30:00,18.62666667,18.33666667,1206.46,4632.573333,0,23.6,9.55,-10.4,24.77124019,12.6,11.32
11/1/2019,22:45:00,18.38333333,18.09333333,1231.555,4534.256667,0,23.6,9.475,-10.45,24.79815879,11.9,11.32
11/1/2019,23:00:00,18.35,18.14333333,1256.65,4811.133333,0,23.6,9.4,-10.5,24.8250774,11.2,-3.58
11/1/2019,23:15:00,18.35333333,18.30333333,1333.4525,5195.523333,0,22.55,10.175,-10.45,23.54107235,11.45,-3.58
11/1/2019,23:30:00,18.53666667,18.49333333,1410.255,5479.323333,0,21.5,10.95,-10.4,22.2570673,11.7,-3.58
11/1/2019,23:45:00,18.67,18.62666667,1487.0575,6064.113333,0,20.45,11.725,-10.35,20.97306225,11.95,-3.58
11/2/2019,0:00:00,18.58333333,18.34761905,1563.86,6723.79,0,19.4,12.5,-10.3,19.6890572,12.2,-65.31
11/2/2019,0:15:00,18.53333333,18.2452381,1610.885,7298.536667,0,18.125,14.175,-9.95,17.98419301,13.925,-65.31
11/2/2019,0:30:00,18.16,18.14285714,1657.91,7940.76,0,16.85,15.85,-9.6,16.27932882,15.65,-65.31
11/2/2019,0:45:00,18.25333333,18.04047619,1704.935,8427.973333,0,15.575,17.525,-9.25,14.57446463,17.375,-65.31
